task_code,phraseid_1,phrase_1,phraseid_2,phrase_2,phraseid_3,phrase_3,phraseid_4,phrase_4,phraseid_5,phrase_5,phraseid_6,phrase_6,phraseid_7,phrase_7,phraseid_8,phrase_8,phraseid_9,phrase_9,phraseid_10,phrase_10,phraseid_11,phrase_11,phraseid_12,phrase_12,phraseid_13,phrase_13,phraseid_14,phrase_14,phraseid_15,phrase_15,phraseid_16,phrase_16,phraseid_17,phrase_17,phraseid_18,phrase_18,phraseid_19,phrase_19,phraseid_20,phrase_20
sentiment,797,is always,1338,as important good,1571,and cool,2730,am returning,2629,'re great,1655,less back,1294,limited,1191,well and even,2657,is sack,1251,NOT EVEN,526,are not cute,133,Soft and nicely,1828,Good for,212,overall like,1749,honest !,516,instead The,3104,way more,2115,out like,863,and soft,2942,right !
sentiment,1106,been soft,832,are cheap,2821,even easier,1286,good well,2891,is so perfect,1634,love and,2066,stigma too,2649,n't flattering the,2354,too small,254,n't properly,1847,comfortable and love,3099,cold Not,2991,is cute,1421,GOOD AND,3077,were small,2209,Fits super,77,the is very,271,is very stiff,1281,durable comfortable,726,and Excellent
sentiment,769,slipped,805,were very slick,35,not warm enough,1844,is When,554,very skinny,1029,usually like,1112,Even the,475,are doubtful,2039,is perfect,2979,the was wrong,2399,is probably,142,be cute,3029,is way,671,years,2261,roomy and perfect,2463,n't that,46,sufficiently broken,2244,happily,885,are flattering,3041,wise perfect
sentiment,652,'re as good,3026,was exactly,916,super,2614,POORLY everywhere,204,the is cheap,3129,warmer and n't,499,affordable and way,421,n't work The,422,are too bulky,209,Cute and,1431,was supportive,758,shiny and,1984,carrying,1832,better,2498,Thank And,92,trendy and comfy,1691,is boring,2204,the falls,901,rather cheap,2360,well for
sentiment,1549,are easier,2935,n't flatter,1674,be not,1250,and perfect,1766,is also terrible,1926,promptly,1514,'S VERY PRETTY,2686,not fit,721,still not,2581,Gorgeous bag,1046,'s returning,3085,instead the,3050,particularly bothersome,749,odd,823,Excellent,1815,were WAY,2684,also small,643,were way,354,are clunky and,2914,correctly
sentiment,824,barely even,2680,bulky and,1037,support,2087,n't complain,2923,tough reliable,2163,is sturdy easy,1825,n't available,1232,Dissapointed n't,1155,not pleased the,377,nice !,1950,still convenience,1260,BUT,1865,squeaky noise,19,perfectly and,3061,recommend for,2160,the loser,1710,'s that,1131,top but,401,forward the,320,perfectly but
sentiment,837,super cute and,2924,not positive,2474,allergic and,2417,Not,1544,was very upset,1708,was odd,251,and shine,580,The is very,1531,slip,1266,now eager,619,excellently and,2054,was cute and perfect,915,great time,2353,and excited,858,were great,2042,so returning,380,either too,2507,n't like the,2242,very nice smooth,2141,frequently not
sentiment,128,and eager,2019,was itchy,2860,Decent nice,5,return,3114,work and warm,1560,wife,110,be otherwise,1403,much too,1107,is generally,825,is n't great,704,The is n't,1801,am only,2718,worn the,656,tank,3137,really comfortable,2638,frozen,571,cute and so,1055,be good,2624,very dull,266,and appreciate
sentiment,1543,however the,2902,did NOT,397,thinner But,751,the was together,2101,Nice and,1777,flattering but,1818,obviously pretty,1964,works time,2058,most consistent,2206,Definitely not,1812,is flattering,1539,Soft nicely,1082,are comfortable right,1458,is even confusing,1216,well and well,565,support but,1494,durable for,2369,are pretty and vibrant,3024,was quite disappointed,2669,are clunky
sentiment,977,was hugely disappointed,301,proper refund,1254,sturdy and,1197,'re super warm,2346,fine,2572,great like,810,are extremely,1004,are well worth,654,there return,2639,still n't,2582,irritated,1382,trendy and,2943,fancy and,2937,is better,426,was how scratchy,487,loser the,162,cheap so,1113,Very confusing,89,small,1101,love love
sentiment,414,Decent,2635,n't consistent,1993,were too,371,fit enough,418,The are so,2542,now love,48,LOVES,1103,The ripped,2783,'re most,120,actually ugly,1327,again n't,468,was always,2655,top !,230,still out,74,tore,231,Flare the,710,soft,3125,is worth well,1842,The was too,2619,is very great
sentiment,2995,is ridiculous,2398,smallish,1901,disappointment the,461,really then,217,the is much,1927,the dirt,279,ever worn,1492,fitting correctly,2605,not why,2857,are nice,248,n't more,1771,fit good,1341,scratchy the,1279,the is also,1552,work well,1001,is smart,2878,NOT,2530,again The,2951,is stiff and,2297,Not not
sentiment,2146,be pretty,907,disappointed tank,1243,is worn and,2443,so excited,1763,well very,2816,fit great,2081,broken,1111,therefore n't,94,n't praise enough,1507,much smaller,1248,are extremely comfortable,1527,were uncomfortable,849,good time,3062,fits great,322,fine and comfy,2256,good,3063,would n't,2082,WAY,1872,only barely,1681,is unbelievably and
sentiment,821,now super,1393,TOOOOO Small,601,then the,1033,very pretty,308,well hard,1548,Not recommended,2573,not enough,694,was not flattering,2162,well,291,be warned,2589,amazing,1530,pretty and very,581,and sexy,3028,great comfy,2939,warm and also,1699,Very disappointed,891,was just uneven,384,n't willing,2909,super and enough,1500,DEFINATELY GOOD
sentiment,2456,near perfect,2335,'s overly friendly,2500,work loves,1636,was bad,207,the is poorly,1761,mess,636,are so better,2841,stab,2002,and likes,2606,'s worth,1273,waste money,2653,and excellent,586,home aching,1746,nonsense and,1138,is cute and,890,'re nice and,1349,and durable,936,the fake,2223,not obviously,1490,been happy
sentiment,1673,idolize,454,properly,2343,poorly together,387,and vibrant,1297,Needless,528,very warm,1301,was sad,2033,'re still,1,not like the,2818,the are slightly,98,available variety,2009,Better and,151,was n't hot,232,moved,1318,broke and when,2496,well and likes,1989,Works well,252,the were WAY,289,like,994,Luxury
sentiment,44,are very,2423,much the,971,is wonder,1086,the are only,2751,is correct,420,'s pretty useful,495,rather disappointed,1316,Not right,424,so well,416,are soft and right,3100,too bad,1915,pretty vibrant,2112,love !,1390,are bothersome,2586,IS NOT BROKE,1705,is crappy and,1522,is super and,1322,well easy,1930,bad and,277,nice warm
sentiment,596,be well and roomy,2779,So highly,2190,there overall,2660,the cheap,1957,falling again,1118,very comfortable,3001,be very,2555,too all,2438,are really great,1002,awesome,634,when it--,1224,But,168,Better and so,2884,is well and,273,are either,339,and consistent,1408,really n't,1361,is sturdy,1148,champion years,1856,adorable but
sentiment,2302,are definetely,1088,liked,1592,strong and,1320,the was already,2499,'s always,55,is soft flexible,1006,supportive for,2143,'s nice,2184,hassle,1773,super comfortable like,1296,falls either,1605,very very,1870,at all,2234,Cute Cute,2026,very attractive,1064,was sexy,1242,n't really,835,so small,1778,Very the,808,Totally comfortable
sentiment,1093,durable great,716,smell the,470,and fast,1715,been near,363,not back,1363,been wrong,897,needless the,1256,is uncomfortable,1003,hubby,1336,are so perfect,2116,squeaky,2127,be happy,2299,not comfortable,1569,great comfortable,2777,well and very,1792,gained,623,the expensive,687,too then,163,properly GUARANTEE,1615,is excellent comfortable
sentiment,2584,soft right,2628,are deceiving and,2028,was too,1908,stigma,2999,is still comfortable,1622,were Gold,53,be when transparent,2700,way the,2382,Shed,1031,durable and consistent,1049,was off,392,n't fit,1231,construction- really,2411,very nice,2158,are most comfortable,127,The oddest,934,really disappointed,2862,comfortable fancy,1755,so when,2832,am pleased
sentiment,702,not blister,456,Cute Comfy and,364,Liked,2,is garbage,2829,sensitive,2756,hesitant when,2563,sent,2387,The is too,1517,were long,640,Nice !,2604,immediately broke,3131,complaints n't,3040,works marvelous,1861,is pretty nice,1921,'m unable,506,n't defective,2262,too sleazy,2678,almost useless,931,awkwardly actually,1187,too loose
sentiment,2583,Trust Good,756,is still better,3109,NOT fit,1000,was properly and,2029,is soft and,2934,fits like,1014,joke and,733,cheap garbage,2701,where problems,2068,not happy the,2645,are really,865,be disappointed,403,be lifesaver,1509,'re flashy,933,are cute flattering,1618,just unbelievable,2903,n't always,552,overall the,1767,even confusing,2349,disappointed and
sentiment,2566,are so cute,894,were slick,2128,most expensive,2525,very good,2750,work and,1102,are so,1712,'s definitely,688,and clearly,3052,YEARS,843,very much,285,was really cute,23,n't,1473,delicate but,2370,warm and not,1211,though small,1135,n't fall,1962,Not only,1629,best and most,2479,was n't enough,2073,like gold
sentiment,2704,comfortable,593,am impressed,1608,are comfortable and pretty,1834,was waste,1495,favorite but,2696,and impressed,344,cold and low,2477,stiff and not,2413,are ugly,115,still hated,70,was just glad,2623,'s not fancy,39,'s stiff,2277,love awesome and,2266,NOT at,2142,now how,1802,been very,1305,is best,406,fit fine,154,were disappointment
sentiment,2975,is just,2347,was perfect,431,not only,1651,sack not,973,well and just,1085,somewhat the,1010,Somewhere the,1632,Loved,1751,fits sexy,2452,is hot,1611,problem just,2467,not disappointed,3098,the was when,1298,BETTER,2044,expensive The,1175,convenience,964,was very sexy,2801,been worth,1144,n't flattering,240,'s funny
sentiment,546,Just n't,471,is wonderful,484,are happy,1804,nt genius,1729,n't any,2022,is not comfortable,2540,undersized and,290,is all,2728,be enough,1233,highly recommend,712,are comfortable good,2962,n't enough,2041,Easy,701,scratch the,1158,beautiful well,1535,honestly so,1321,is very poorly,888,comfort,547,Vanity disappointing,3009,not fancy
sentiment,2510,back disappointed,917,the is definitely,520,then broke,1718,support work,2433,sent back,2929,stylish and,375,is rather cheap,542,Definitely best,2097,NOT as,97,ever There,2105,cute,170,m so,2313,n't at,728,heal,2461,scratchy,1895,was awful and,685,am so disappointed,2060,free but,806,n't right,2948,work favorite
sentiment,1391,broke completely,1202,sturdy and easy,176,is attractive,1906,flaw and,255,exclusively work,2064,impressed works,1948,perfect comfy,57,n't soft,1820,is Totally comfortable,181,am rather,2567,Not at,2967,even Lucky,664,goods,1151,available,2608,so disappointing,242,well noticeably,2993,ever not,1119,normally very,914,like nice,927,is very cute
sentiment,1596,is cheap and,1606,smell,1147,When returned,864,sack dark,3053,very uncomfortable,189,perfect but,2480,broke and,2121,'re really skinny,530,the are either,1177,lost now,2159,The was n't,2642,Terrible,2968,was fault,2882,bust then,1641,was good and,1053,The were very,2976,Junk,1698,unbelievably,441,really cheap,1499,fine !
sentiment,1556,are soft,2032,is really happy,2757,comfortable and n't,2050,refund and,1969,Finally comfortable,1220,comfort great and,1881,perfectly good,2348,defective So,1677,works,2218,is durable,1874,sadly,1585,were very,1282,fits nice,2329,sensitive but,2402,'s bad and,2487,fine comfy,2351,were so,778,even when,729,not progress,187,good value
sentiment,2945,comfy and,1733,definetely above,1071,hurt when,1601,yet Even,466,are undersized and,1205,exactly work favorite,2532,dust and,855,was upset,2868,VERY PRETTY,2107,picky,2687,wrong,846,like !,1422,else the,653,cute and perfect,2812,was very comfortable,8,super and not,632,comfortable for,3095,well worth,1074,be much,3097,there useless
sentiment,280,too where,1998,not too,2938,dropping,1077,were scratchy and,1704,n't around,3092,is excellently and,1546,was nt nicely,725,and love,386,are more comfortable,2076,about now,432,still so,360,Soft and,2296,beautiful and well,1040,swelling just,2265,smell bad,1973,enjoy warmth,538,glad,560,the Shame,2052,is excellently,650,HOWEVER there
sentiment,1563,convenience comfort and,626,bothered so,2748,drain,3012,were super and,2011,damage Unbelievable,1271,now comfortable,3070,dirt,2719,wholeheartedly,2258,work day,1791,where not,999,clearly n't,1173,is concerned,1584,almost now,993,very disappointed,481,is super and excellent,3117,attractive comfortable,2098,well Very,2574,was worn and,184,was rather disappointed,130,is pretty
sentiment,3091,better but,222,thrilled,109,n't worn,2537,well enough,2057,worst how,2384,the unfinished,1980,Died,2043,wide mostly,305,bust itchy,3042,nice sexy and,192,is not scratchy,2003,normally the,723,were cold,137,are still,781,was comfortable,195,actually now,17,comfortable and comfortable,2017,nt waste,2825,are also comfortable,1782,aching and
sentiment,1274,cute and girly,1734,uncomfortable and,2621,beautiful,76,was so sad,947,and warm,599,fairly and,1893,are tacky,29,super nice,1819,not impressive,2961,love length,2643,is rather,987,not flimsy,374,also very,2067,was disappointed,1115,'s comfortable accurate,3106,not super,1688,is super cheap,1342,soft and flexible,2879,problem cheaply,533,deceiving
sentiment,2982,strong and easy,878,are already mess,1444,was cute,2031,be thicker,1246,n't difficult,1913,was worn,819,the is way,2257,well and not,1067,defective The,1201,sack and,1091,gem,1412,bad the,2282,impressed !,2963,so good,2926,be safe and,1240,be realistic,1790,Soft,2421,not up,1660,'S PRETTY,893,were loose
sentiment,210,put,1374,definitely again,1380,disappointing,1189,love great,731,was n't properly,458,been broken,2666,plenty good,1762,order,297,Great great fun,3073,Better support,2787,really really,935,just ugly,2685,year,2306,flimsy,2321,soft and right,1757,was indifferent,2310,The is definitely,2881,be so stupid,1597,is n't,3000,work for
sentiment,1439,the was too,2613,were inexpensive likes,1012,complains incorrect,2954,are great work,1765,shine well and,881,the Flare,1099,tank not,2267,ROOMY AND,202,back Very,2422,Pretty Perfect,1454,comfortably,827,consistent years,537,sideways the,2108,not even,3022,perfect and,1280,so enough,2844,be dissapointed AND,36,was loose,883,n't The,2334,perfect like
sentiment,2785,be loose,2886,are enough,352,smell where,954,pretty not,739,be manipulate,2287,comfy,641,was pretty,2804,more comfortable,2631,fits nicely,104,lighter,2516,warmer and,1687,pretty and vibrant,9,directly the,2699,are Just,2138,worn not,1672,worn daily,2859,better and,1056,Now how,2110,Not good The,2170,the lost
sentiment,1498,best for,786,horrendous,744,when dirt,31,never even,1706,been very comfortable,220,be bulky,1030,the is terrible,2833,VERY disappointed,2005,be warm,287,soft and decent,680,sack and not,3049,killer the,1373,sexy good and,595,very well comfortable,2826,were extremely,2791,ugly,20,'s bad,1732,great warm,3005,near very,2037,is sturdy and easy
sentiment,1420,Nice but,1132,n't worth,590,was more,2612,tank Thanfully,1937,very well,1164,always really,276,so too,2855,good support and,334,absolutely love,1520,just how,1387,nicely !,87,good and nice,1461,therefore just,411,WORST EVER,38,not when,3013,support comfort,1581,as the,583,The awful,574,somehow so,2569,the loose
sentiment,2027,wrong somehow,2481,properly and n't,2799,is every,101,comfortably The,2188,was like,2869,IS NOT LIKE,2179,'re comfortable,1452,just hung,2753,Not the,2788,Returned,1005,too expensive,1644,shine and,257,'s so difficult,1864,is cute and like,2092,negative not,1480,very roomy perfect,518,very comfortable Like,2672,are disappointment,390,is happy,1497,n't else
sentiment,1684,more robust,1360,soft and warm,282,are comfortable pretty,922,tight bust,2420,the are definetely,2177,so not,2908,was thrilled,2284,are soft and,1474,am so,1413,also comfortable warmer,986,the is off,2872,glare issues,1060,Not pleased the,1854,and work,2656,all wonderful,783,the bent,2763,cheap There,750,love love smart,2546,'s pretty and,2441,refunded
