,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
314,31,51,"[['SPACY:POS-ADJ'], ['SPACY:POS-PROPN']]",my PA,2,0.20931598938896842,Positive,0.20931598938896842,0.20931598938896842,Positive,0.20931598938896842,1,0.20931598938896842,Positive,0.36323913957962883,0.20931598938896842,Positive,0.36323913957962883
315,31,52,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",4 . lunch,3,0.16455252830416292,Positive,0.16455252830416292,0.16455252830416292,Positive,0.16455252830416292,1,0.16455252830416292,Positive,0.08124207236395867,0.16455252830416292,Positive,0.08124207236395864
316,31,55,"[['SENTIMENT:pos'], ['SPACY:POS-PROPN']]",Happy B'day,2,0.18303293873412696,Negative,0.18303293873412696,0.18303293873412696,Negative,0.18303293873412696,1,0.18303293873412696,Negative,0.02910978854346652,0.18303293873412696,Negative,0.02910978854346652
317,31,62,"[['LEMMA:to', 'SPACY:POS-ADP']]",to,2,0.5199640501080655,Negative,0.5199640501080655,0.5199640501080655,Negative,0.5199640501080655,1,0.5199640501080655,Negative,0.5581889316433282,0.5199640501080655,Negative,0.5581889316433282
318,31,72,[['SPACY:POS-ADP']],As,1,0.3925845646686396,Positive,0.5559611836671368,0.3925845646686396,Positive,0.5559611836671368,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
319,31,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",lunch lunch,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
320,31,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",. lunch,1,0.5368741995176334,Negative,0.07662539174574629,0.5368741995176334,Negative,0.07662539174574629,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
321,31,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.42906842814550866,0.16908640309147593,Negative,0.42906842814550866,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
322,31,96,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]","cabin PA ,",3,0.09703139055467631,Negative,0.09703139055467631,0.09703139055467631,Negative,0.09703139055467631,1,0.09703139055467631,Negative,0.3564314366243047,0.09703139055467631,Negative,0.3564314366243047
323,31,98,"[['LEMMA:.'], ['SPACY:POS-NOUN']]",. lunch,2,0.37797254361980565,Positive,0.37797254361980565,0.37797254361980565,Positive,0.37797254361980565,1,0.37797254361980565,Positive,0.10953544386098896,0.37797254361980565,Positive,0.10953544386098896
324,31,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",lunch After,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.44676178308682246,0.3159002615306093,Positive,0.44676178308682246
333,33,10,[['SPACY:POS-PROPN']],Nah,1,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626,1,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
334,33,62,"[['LEMMA:to', 'SPACY:POS-ADP']]",to,2,0.5199640501080655,Negative,0.5199640501080655,0.5199640501080655,Negative,0.5199640501080655,1,0.5199640501080655,Negative,0.2964658885309018,0.5199640501080655,Negative,0.2964658885309018
335,33,72,[['SPACY:POS-ADP']],to,1,0.3925845646686396,Positive,0.13260253961460688,0.3925845646686396,Positive,0.13260253961460688,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
336,33,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.42906842814550866,0.16908640309147593,Negative,0.42906842814550866,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
339,35,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",person who,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
342,37,42,"[['SPACY:POS-NOUN'], ['LEMMA:to']]",daddy to,2,0.3680294909165491,Positive,0.3680294909165491,0.3680294909165491,Positive,0.3680294909165491,1,0.3680294909165491,Positive,0.2834862893708111,0.3680294909165491,Positive,0.2834862893708111
343,37,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
344,37,78,"[['SPACY:POS-PUNCT'], ['LEMMA:to']]",... to,2,0.5666891212015219,Positive,0.5666891212015219,0.5666891212015219,Positive,0.5666891212015219,1,0.5666891212015219,Positive,0.48214591965578396,0.5666891212015219,Positive,0.48214591965578396
345,37,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",... daddy,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
346,37,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,-0.7656322090265951,-0.16908640309147593,Positive,0.7656322090265951,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
375,40,1,[['SPACY:POS-NUM']],4,1,1.182645880085895,Positive,0.9021138211721754,1.182645880085895,Positive,0.9021138211721754,3,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
376,40,6,"[['SPACY:POS-ADP'], ['SPACY:POS-NUM']]",in 4,2,0.3246880184788151,Positive,0.30023483719295374,0.3246880184788151,Positive,0.30023483719295374,2,0.3246880184788151,Positive,1.308595523190402,0.3246880184788151,Positive,1.308595523190402
377,40,11,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",4 ...,2,0.40619629622433506,Negative,0.43064947751019644,0.40619629622433506,Negative,0.43064947751019644,2,0.40619629622433506,Negative,-0.18512664381861244,-0.40619629622433506,Positive,0.18512664381861244
378,40,72,[['SPACY:POS-ADP']],in,1,0.3925845646686396,Positive,0.5427019832651165,0.3925845646686396,Positive,0.5427019832651165,3,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
379,40,74,"[['SPACY:POS-ADP'], ['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",in 4 ...,3,0.04890636257172274,Negative,0.04890636257172274,0.04890636257172274,Negative,0.04890636257172274,1,0.04890636257172274,Negative,-1.4448158044372919,-0.04890636257172274,Positive,1.4448158044372919
380,40,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",sch daddy,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
382,41,4,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",LIFT U,2,1.0984470320493276,Positive,1.2947859264215742,1.0984470320493276,Positive,1.2947859264215742,2,1.0984470320493276,Positive,1.28315481227812,1.0984470320493276,Positive,1.28315481227812
383,41,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",SEE U,2,0.0678297442936125,Negative,0.4921070631586292,0.0678297442936125,Negative,0.4921070631586292,2,0.0678297442936125,Negative,-0.11687803593518002,-0.0678297442936125,Positive,0.11687803593518002
384,41,10,[['SPACY:POS-PROPN']],HI,1,0.9235389011439626,Positive,1.8707995638950483,0.9235389011439626,Positive,1.8707995638950483,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
385,41,13,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",LIFT U TOMORROW,3,0.6206162132372631,Positive,0.6206162132372631,0.6206162132372631,Positive,0.6206162132372631,1,0.6206162132372631,Positive,1.262193619376323,0.6206162132372631,Positive,1.262193619376323
386,41,18,"[['SPACY:POS-PROPN'], ['SPACY:POS-NOUN']]",HI DARLIN,2,0.18930163936975522,Positive,0.18930163936975522,0.18930163936975522,Positive,0.18930163936975522,1,0.18930163936975522,Positive,0.3740094195985477,0.18930163936975522,Positive,0.3740094195985477
387,41,46,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",SEE U TOMORROW,3,0.8485546377300334,Negative,0.8485546377300334,0.8485546377300334,Negative,0.8485546377300334,1,0.8485546377300334,Negative,0.09009919565579338,0.8485546377300334,Negative,0.09009919565579338
388,41,63,"[['SPACY:POS-DET'], ['SPACY:POS-PROPN']]",THE LIFT,2,0.06018057410749461,Positive,0.06018057410749461,0.06018057410749461,Positive,0.06018057410749461,1,0.06018057410749461,Positive,0.24488835433628714,0.06018057410749461,Positive,0.24488835433628714
389,41,69,"[['SPACY:POS-ADP'], ['SPACY:POS-PROPN']]",FOR LIFT,2,0.20980082797821806,Negative,0.20980082797821806,0.20980082797821806,Negative,0.20980082797821806,1,0.20980082797821806,Negative,-0.1711992345848943,-0.20980082797821806,Positive,0.1711992345848943
390,41,72,[['SPACY:POS-ADP']],FOR,1,0.3925845646686396,Positive,0.6035844122101399,0.3925845646686396,Positive,0.6035844122101399,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
391,41,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",NIGHT THANKS,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
392,41,76,[['HYPERNYM:message.n.02']],HI,1,0.19380974620942865,Negative,0.19380974620942865,0.19380974620942865,Negative,0.19380974620942865,1,0.19380974620942865,Negative,0.19380974620942865,0.19380974620942865,Negative,0.19380974620942865
393,41,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",THANKS FOR,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.5121925438649291,0.3159002615306093,Positive,0.5121925438649291
395,42,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",", lemme",1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
397,43,42,"[['SPACY:POS-NOUN'], ['LEMMA:to']]",way to,2,0.3680294909165491,Positive,0.3680294909165491,0.3680294909165491,Positive,0.3680294909165491,1,0.3680294909165491,Positive,0.19894308782507314,0.3680294909165491,Positive,0.19894308782507314
398,43,72,[['SPACY:POS-ADP']],in,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
399,43,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",. way,1,0.5368741995176334,Negative,0.15890165589782773,0.5368741995176334,Negative,0.15890165589782773,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
400,43,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,-0.19894308782507314,-0.16908640309147593,Positive,0.19894308782507314,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
401,43,98,"[['LEMMA:.'], ['SPACY:POS-NOUN']]",. way,2,0.37797254361980565,Positive,0.37797254361980565,0.37797254361980565,Positive,0.37797254361980565,1,0.37797254361980565,Positive,-0.15890165589782773,-0.37797254361980565,Negative,0.15890165589782773
402,43,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",barcelona By,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.7084848261992489,0.3159002615306093,Positive,0.7084848261992489
404,44,1,[['SPACY:POS-NUM']],2,1,1.182645880085895,Positive,0.8925101834911042,1.182645880085895,Positive,0.8925101834911042,2,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
405,44,27,"[['SPACY:POS-NUM'], ['SPACY:POS-VERB']]",2 crowd,2,0.2901356965947908,Negative,0.2901356965947908,0.2901356965947908,Negative,0.2901356965947908,1,0.2901356965947908,Negative,-0.8925101834911042,-0.2901356965947908,Positive,0.8925101834911042
406,44,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
407,44,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",Thanks honey,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
408,44,76,[['HYPERNYM:message.n.02']],advice,1,0.19380974620942865,Negative,0.19380974620942865,0.19380974620942865,Negative,0.19380974620942865,1,0.19380974620942865,Negative,0.19380974620942865,0.19380974620942865,Negative,0.19380974620942865
409,44,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",- advice,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
410,44,90,[['HYPERNYM:communication.n.02']],advice,1,0.7838836930948891,Positive,0.7838836930948891,0.7838836930948891,Positive,0.7838836930948891,1,0.7838836930948891,Positive,0.7838836930948891,0.7838836930948891,Positive,0.7838836930948891
417,47,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
418,47,72,[['SPACY:POS-ADP']],in,1,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396,1,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
419,47,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",XXX pics,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
420,47,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
444,51,16,[['LEMMA:call']],called,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555
445,51,42,"[['SPACY:POS-NOUN'], ['LEMMA:to']]",os to,2,0.3680294909165491,Positive,0.3680294909165491,0.3680294909165491,Positive,0.3680294909165491,1,0.3680294909165491,Positive,0.19894308782507314,0.3680294909165491,Positive,0.19894308782507314
446,51,72,[['SPACY:POS-ADP']],without,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
447,51,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",files system,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
448,51,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,-0.19894308782507314,-0.16908640309147593,Positive,0.19894308782507314,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
449,51,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",files in,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.7084848261992489,0.3159002615306093,Positive,0.7084848261992489
452,53,16,[['LEMMA:call']],call,1,0.7208903038469555,Positive,0.9547221046954693,0.7208903038469555,Positive,0.9547221046954693,2,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555
453,53,72,[['SPACY:POS-ADP']],like,1,0.3925845646686396,Positive,0.6264163655171533,0.3925845646686396,Positive,0.6264163655171533,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
454,53,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",lt;#&gt times,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
455,53,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",; times,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
456,53,94,"[['LEMMA:call'], ['SPACY:POS-ADP']]",call like,2,0.4676636016970274,Positive,0.4676636016970274,0.4676636016970274,Positive,0.4676636016970274,1,0.4676636016970274,Positive,1.5811384702126225,0.4676636016970274,Positive,1.5811384702126225
458,54,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",u Pl,2,0.0678297442936125,Negative,0.0678297442936125,0.0678297442936125,Negative,0.0678297442936125,1,0.0678297442936125,Negative,-0.11687803593518002,-0.0678297442936125,Positive,0.11687803593518002
459,54,10,[['SPACY:POS-PROPN']],Chachi,1,0.9235389011439626,Positive,-0.03391344284243458,-0.9235389011439626,Negative,0.0339134428424345,2,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
460,54,16,[['LEMMA:call']],calling,1,0.7208903038469555,Positive,0.6821764683568508,0.7208903038469555,Positive,0.6821764683568508,2,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555
461,54,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",.. Pl,2,0.5654686971195718,Negative,0.5654686971195718,0.5654686971195718,Negative,0.5654686971195718,1,0.5654686971195718,Negative,0.3807609168907793,0.5654686971195718,Negative,0.3807609168907793
462,54,32,"[['SPACY:POS-VERB'], ['SPACY:POS-PROPN']]",reach Pl,2,0.4947560564720762,Negative,0.4947560564720762,0.4947560564720762,Negative,0.4947560564720762,1,0.4947560564720762,Negative,0.3100482762432837,0.4947560564720762,Negative,0.3100482762432837
463,54,51,"[['SPACY:POS-ADJ'], ['SPACY:POS-PROPN']]",tiz Kanagu,2,0.20931598938896842,Positive,0.20931598938896842,0.20931598938896842,Positive,0.20931598938896842,1,0.20931598938896842,Positive,0.394023769617761,0.20931598938896842,Positive,0.394023769617761
464,54,72,[['SPACY:POS-ADP']],once,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
465,54,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",c msg,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
466,54,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
